County_cd,State,County_nm,pills
02016,AK,ALEUTIANS WEST,30000
02020,AK,ANCHORAGE,8609670
02090,AK,FAIRBANKS NORTH STAR,2034370
02100,AK,HAINES,59800
02110,AK,JUNEAU,864300
02122,AK,KENAI PENINSULA,2379380
02130,AK,KETCHIKAN GATEWAY,535260
02150,AK,KODIAK ISLAND,261300
02170,AK,MATANUSKA SUSITNA,3166320
02195,AK,PETERSBURG,114000
02198,AK,PRINCE OF WALES HYDER,121600
02220,AK,SITKA,240000
02240,AK,SOUTHEAST FAIRBANKS,88900
02261,AK,VALDEZ CORDOVA,253100
02275,AK,WRANGELL,45800
01001,AL,AUTAUGA,2817500
01003,AL,BALDWIN,8620950
01005,AL,BARBOUR,1009540
01007,AL,BIBB,1058140
01009,AL,BLOUNT,1499320
01011,AL,BULLOCK,191120
01013,AL,BUTLER,975600
01015,AL,CALHOUN,6577979
01017,AL,CHAMBERS,1758270
01019,AL,CHEROKEE,1585780
01021,AL,CHILTON,1902160
01023,AL,CHOCTAW,660700
01025,AL,CLARKE,1044480
01027,AL,CLAY,659820
01029,AL,CLEBURNE,276100
01031,AL,COFFEE,2069940
01033,AL,COLBERT,4475610
01035,AL,CONECUH,812300
01037,AL,COOSA,159340
01039,AL,COVINGTON,2344760
01041,AL,CRENSHAW,443730
01043,AL,CULLMAN,4591560
01045,AL,DALE,1518770
01047,AL,DALLAS,1682220
01049,AL,DE KALB,2986170
01051,AL,ELMORE,2862189
01053,AL,ESCAMBIA,1979780
01055,AL,ETOWAH,7271380
01057,AL,FAYETTE,667240
01059,AL,FRANKLIN,2653600
01061,AL,GENEVA,1000430
01063,AL,GREENE,106530
01065,AL,HALE,398710
01067,AL,HENRY,451300
01069,AL,HOUSTON,4874060
01071,AL,JACKSON,3444800
01073,AL,JEFFERSON,32020841
01075,AL,LAMAR,662800
01077,AL,LAUDERDALE,4469150
01079,AL,LAWRENCE,1659530
01081,AL,LEE,2340130
01083,AL,LIMESTONE,2770330
01085,AL,LOWNDES,94450
01087,AL,MACON,388590
01089,AL,MADISON,16943460
01091,AL,MARENGO,713400
01093,AL,MARION,2836820
01095,AL,MARSHALL,5853430
01097,AL,MOBILE,19164150
01099,AL,MONROE,817450
01101,AL,MONTGOMERY,7939230
01103,AL,MORGAN,6805700
01105,AL,PERRY,163240
01107,AL,PICKENS,564710
01109,AL,PIKE,1193600
01111,AL,RANDOLPH,854480
01113,AL,RUSSELL,2607500
01115,AL,SAINT CLAIR,2962540
01117,AL,SHELBY,7369100
01119,AL,SUMTER,236920
01121,AL,TALLADEGA,4155620
01123,AL,TALLAPOOSA,1407130
01125,AL,TUSCALOOSA,6529240
01127,AL,WALKER,9267240
01129,AL,WASHINGTON,151400
01131,AL,WILCOX,136000
01133,AL,WINSTON,1938139
05001,AR,ARKANSAS,940990
05003,AR,ASHLEY,750860
05005,AR,BAXTER,1824620
05007,AR,BENTON,6651540
05009,AR,BOONE,1655430
05011,AR,BRADLEY,341700
05013,AR,CALHOUN,201000
05015,AR,CARROLL,1590440
05017,AR,CHICOT,587030
05019,AR,CLARK,920380
05021,AR,CLAY,620460
05023,AR,CLEBURNE,1025520
05025,AR,CLEVELAND,16380
05027,AR,COLUMBIA,839860
05029,AR,CONWAY,910000
05031,AR,CRAIGHEAD,4765200
05033,AR,CRAWFORD,3522360
05035,AR,CRITTENDEN,1944600
05037,AR,CROSS,543820
05039,AR,DALLAS,257500
05041,AR,DESHA,435760
05043,AR,DREW,585900
05045,AR,FAULKNER,3020000
05047,AR,FRANKLIN,844400
05049,AR,FULTON,786200
05051,AR,GARLAND,5646949
05053,AR,GRANT,458200
05055,AR,GREENE,3096550
05057,AR,HEMPSTEAD,938680
05059,AR,HOT SPRING,972500
05061,AR,HOWARD,618140
05063,AR,INDEPENDENCE,1875320
05065,AR,IZARD,1144400
05067,AR,JACKSON,713860
05069,AR,JEFFERSON,1649440
05071,AR,JOHNSON,1093600
05073,AR,LAFAYETTE,238170
05075,AR,LAWRENCE,764240
05077,AR,LEE,164500
05079,AR,LINCOLN,163830
05081,AR,LITTLE RIVER,640110
05083,AR,LOGAN,1060860
05085,AR,LONOKE,2017280
05087,AR,MADISON,386060
05089,AR,MARION,589130
05091,AR,MILLER,1966770
05093,AR,MISSISSIPPI,2098550
05095,AR,MONROE,220000
05097,AR,MONTGOMERY,251760
05099,AR,NEVADA,191100
05101,AR,NEWTON,91540
05103,AR,OUACHITA,1068900
05105,AR,PERRY,244600
05107,AR,PHILLIPS,1356000
05109,AR,PIKE,728920
05111,AR,POINSETT,1368310
05113,AR,POLK,1102830
05115,AR,POPE,2169060
05117,AR,PRAIRIE,175880
05119,AR,PULASKI,14338530
05121,AR,RANDOLPH,500530
05123,AR,SAINT FRANCIS,627210
05125,AR,SALINE,3834210
05127,AR,SCOTT,777260
05129,AR,SEARCY,209500
05131,AR,SEBASTIAN,8336670
05133,AR,SEVIER,638100
05135,AR,SHARP,721290
05137,AR,STONE,599590
05139,AR,UNION,2093990
05141,AR,VAN BUREN,633000
05143,AR,WASHINGTON,6143540
05145,AR,WHITE,2531150
05147,AR,WOODRUFF,412530
05149,AR,YELL,927020
04001,AZ,APACHE,607550
04003,AZ,COCHISE,5352440
04005,AZ,COCONINO,3248390
04007,AZ,GILA,2628120
04009,AZ,GRAHAM,2052400
04011,AZ,GREENLEE,89100
04012,AZ,LA PAZ,743400
04013,AZ,MARICOPA,128380883
04015,AZ,MOHAVE,14139430
04017,AZ,NAVAJO,3266380
04019,AZ,PIMA,41120037
04021,AZ,PINAL,9329010
04023,AZ,SANTA CRUZ,728560
04025,AZ,YAVAPAI,8949605
04027,AZ,YUMA,4083780
06001,CA,ALAMEDA,84677990
06005,CA,AMADOR,2465760
06007,CA,BUTTE,16754890
06009,CA,CALAVERAS,2611000
06011,CA,COLUSA,729360
06013,CA,CONTRA COSTA,29235059
06015,CA,DEL NORTE,2172030
06017,CA,EL DORADO,7275640
06019,CA,FRESNO,28460580
06021,CA,GLENN,1493900
06023,CA,HUMBOLDT,10116340
06025,CA,IMPERIAL,3036420
06027,CA,INYO,858600
06029,CA,KERN,25650350.0
06031,CA,KINGS,4361600
06033,CA,LAKE,5860580
06035,CA,LASSEN,2669240
06037,CA,LOS ANGELES,206377451.4
06039,CA,MADERA,3911070
06041,CA,MARIN,7677500
06043,CA,MARIPOSA,370400
06045,CA,MENDOCINO,5412250
06047,CA,MERCED,7204760
06049,CA,MODOC,657360
06051,CA,MONO,226500
06053,CA,MONTEREY,10600776
06055,CA,NAPA,4215420
06057,CA,NEVADA,4970620
06059,CA,ORANGE,65321500.0
06061,CA,PLACER,15861209
06063,CA,PLUMAS,1512400
06065,CA,RIVERSIDE,54193620
06067,CA,SACRAMENTO,62367800
06069,CA,SAN BENITO,1068700
06071,CA,SAN BERNARDINO,57017750
06073,CA,SAN DIEGO,80656024
06075,CA,SAN FRANCISCO,17650600
06077,CA,SAN JOAQUIN,24701730
06079,CA,SAN LUIS OBISPO,10212530
06081,CA,SAN MATEO,14632550
06083,CA,SANTA BARBARA,13170770
06085,CA,SANTA CLARA,27635469
06087,CA,SANTA CRUZ,8912620
06089,CA,SHASTA,16051170
06091,CA,SIERRA,82600
06093,CA,SISKIYOU,2668800
06095,CA,SOLANO,13171820
06097,CA,SONOMA,17635200
06099,CA,STANISLAUS,28147730
06101,CA,SUTTER,6100580
06103,CA,TEHAMA,3920960
06105,CA,TRINITY,934600
06107,CA,TULARE,14850780
06109,CA,TUOLUMNE,4765790
06111,CA,VENTURA,20330888.0
06113,CA,YOLO,5764500
06115,CA,YUBA,3775620
08001,CO,ADAMS,9854440
08003,CO,ALAMOSA,1208420
08005,CO,ARAPAHOE,13402360
08007,CO,ARCHULETA,189000
08009,CO,BACA,77300
08011,CO,BENT,136700
08013,CO,BOULDER,7383370
08014,CO,BROOMFIELD,1473200
08015,CO,CHAFFEE,755560
08017,CO,CHEYENNE,38100
08019,CO,CLEAR CREEK,221500
08021,CO,CONEJOS,261700
08025,CO,CROWLEY,162100
08029,CO,DELTA,1537360
08031,CO,DENVER,9912130
08035,CO,DOUGLAS,5257440
08037,CO,EAGLE,1146695
08041,CO,EL PASO,16568530
08039,CO,ELBERT,217600
08043,CO,FREMONT,2004400
08045,CO,GARFIELD,1911800
08047,CO,GILPIN,22600
08049,CO,GRAND,288600
08051,CO,GUNNISON,264800
08053,CO,HINSDALE,100
08055,CO,HUERFANO,312700
08059,CO,JEFFERSON,19859690
08061,CO,KIOWA,55100
08063,CO,KIT CARSON,138500
08067,CO,LA PLATA,1212200
08065,CO,LAKE,173900
08069,CO,LARIMER,8580750
08071,CO,LAS ANIMAS,693100
08073,CO,LINCOLN,216500
08075,CO,LOGAN,633910
08077,CO,MESA,5282210
08081,CO,MOFFAT,450630
08083,CO,MONTEZUMA,995400
08085,CO,MONTROSE,1254130
08087,CO,MORGAN,744500
08089,CO,OTERO,1054200
08091,CO,OURAY,93500
08093,CO,PARK,112900
08095,CO,PHILLIPS,45500
08097,CO,PITKIN,219900
08099,CO,PROWERS,472200
08101,CO,PUEBLO,9383040
08103,CO,RIO BLANCO,123500
08105,CO,RIO GRANDE,267930
08107,CO,ROUTT,634300
08109,CO,SAGUACHE,100
08113,CO,SAN MIGUEL,75600
08115,CO,SEDGWICK,75400
08117,CO,SUMMIT,652000
08119,CO,TELLER,862700
08121,CO,WASHINGTON,40500
08123,CO,WELD,6443459
08125,CO,YUMA,205000
09001,CT,FAIRFIELD,18214500
09003,CT,HARTFORD,22499250
09005,CT,LITCHFIELD,5817860
09007,CT,MIDDLESEX,4488520
09009,CT,NEW HAVEN,28288050
09011,CT,NEW LONDON,8028030
09013,CT,TOLLAND,2926130
09015,CT,WINDHAM,3668470
00000,CT,null,15000
11001,DC,DISTRICT OF COLUMBIA,7618060
10001,DE,KENT,6035700
10003,DE,NEW CASTLE,21148610
10005,DE,SUSSEX,11341340
12001,FL,ALACHUA,8999369
12003,FL,BAKER,1886000
12005,FL,BAY,9160180
12007,FL,BRADFORD,1607000
12009,FL,BREVARD,25544780
12011,FL,BROWARD,89220469
12013,FL,CALHOUN,345950
12015,FL,CHARLOTTE,7833200
12017,FL,CITRUS,7004250
12019,FL,CLAY,9572580
12021,FL,COLLIER,9510819
12023,FL,COLUMBIA,3857300
12027,FL,DE SOTO,823840
12029,FL,DIXIE,311330
12031,FL,DUVAL,38541070
12033,FL,ESCAMBIA,15039270
12035,FL,FLAGLER,3235740
12037,FL,FRANKLIN,354690
12039,FL,GADSDEN,884660
12041,FL,GILCHRIST,487900
12045,FL,GULF,563030
12047,FL,HAMILTON,305620
12049,FL,HARDEE,521470
12051,FL,HENDRY,1425970
12053,FL,HERNANDO,11988860
12055,FL,HIGHLANDS,2771260
12057,FL,HILLSBOROUGH,74577125
12059,FL,HOLMES,737070
12061,FL,INDIAN RIVER,5322470
12063,FL,JACKSON,1640410
12065,FL,JEFFERSON,319800
12067,FL,LAFAYETTE,217150
12069,FL,LAKE,10070070
12071,FL,LEE,23342840
12073,FL,LEON,6906760
12075,FL,LEVY,2473446
12077,FL,LIBERTY,115000
12079,FL,MADISON,405600
12081,FL,MANATEE,16044770
12083,FL,MARION,15082630
12085,FL,MARTIN,5296650
12086,FL,MIAMI-DADE,28958720
12087,FL,MONROE,4384600
12089,FL,NASSAU,3948500
12091,FL,OKALOOSA,6765630
12093,FL,OKEECHOBEE,1975760
12095,FL,ORANGE,32025270
12097,FL,OSCEOLA,6479600
12099,FL,PALM BEACH,57723380
12101,FL,PASCO,26354190
12103,FL,PINELLAS,55085770
12105,FL,POLK,18082785
12107,FL,PUTNAM,4702360
12109,FL,SAINT JOHNS,5730030
12111,FL,SAINT LUCIE,8342900
12113,FL,SANTA ROSA,7348000
12115,FL,SARASOTA,18941989
12117,FL,SEMINOLE,17325170
12119,FL,SUMTER,2558300
12121,FL,SUWANNEE,1488950
12123,FL,TAYLOR,1082640
12125,FL,UNION,416010
12127,FL,VOLUSIA,24643769
12129,FL,WAKULLA,952250
12131,FL,WALTON,3241580
12133,FL,WASHINGTON,1485440
13001,GA,APPLING,635860
13003,GA,ATKINSON,371620
13005,GA,BACON,926030
13009,GA,BALDWIN,1466290
13011,GA,BANKS,439600
13013,GA,BARROW,2875730
13015,GA,BARTOW,4161290
13017,GA,BEN HILL,854340
13019,GA,BERRIEN,619380
13021,GA,BIBB,9892570
13023,GA,BLECKLEY,560700
13025,GA,BRANTLEY,526400
13027,GA,BROOKS,613600
13029,GA,BRYAN,1119130
13031,GA,BULLOCH,1640640
13033,GA,BURKE,433040
13035,GA,BUTTS,967520
13037,GA,CALHOUN,70400
13039,GA,CAMDEN,2040830
13043,GA,CANDLER,374200
13045,GA,CARROLL,6575880
13047,GA,CATOOSA,3430280
13049,GA,CHARLTON,318700
13051,GA,CHATHAM,7716550
13055,GA,CHATTOOGA,1535630
13057,GA,CHEROKEE,5521648
13059,GA,CLARKE,5395040
13061,GA,CLAY,106430
13063,GA,CLAYTON,5016240
13065,GA,CLINCH,432960
13067,GA,COBB,17059480
13069,GA,COFFEE,2964420
13071,GA,COLQUITT,1153510
13073,GA,COLUMBIA,3130340
13075,GA,COOK,576700
13077,GA,COWETA,3188790
13079,GA,CRAWFORD,122300
13081,GA,CRISP,938170
13083,GA,DADE,793400
13085,GA,DAWSON,1107030
13087,GA,DECATUR,1023490
13089,GA,DEKALB,10144445
13091,GA,DODGE,1128860
13093,GA,DOOLY,107960
13095,GA,DOUGHERTY,2418900
13097,GA,DOUGLAS,4777120
13099,GA,EARLY,239930
13103,GA,EFFINGHAM,1287300
13105,GA,ELBERT,1329470
13107,GA,EMANUEL,1097050
13109,GA,EVANS,826580
13111,GA,FANNIN,1436810
13113,GA,FAYETTE,2812260
13115,GA,FLOYD,6767940
13117,GA,FORSYTH,3499420
13119,GA,FRANKLIN,2135660
13121,GA,FULTON,17151020
13123,GA,GILMER,1524940
13125,GA,GLASCOCK,400
13127,GA,GLYNN,3297050
13129,GA,GORDON,2043620
13131,GA,GRADY,513510
13133,GA,GREENE,725460
13135,GA,GWINNETT,15133232
13137,GA,HABERSHAM,1749000
13139,GA,HALL,6032029
13141,GA,HANCOCK,119500
13143,GA,HARALSON,2826230
13145,GA,HARRIS,132300
13147,GA,HART,1370310
13149,GA,HEARD,229170
13151,GA,HENRY,5228620
13153,GA,HOUSTON,5132824
13155,GA,IRWIN,198000
13157,GA,JACKSON,2366930
13159,GA,JASPER,308980
13161,GA,JEFF DAVIS,613700
13163,GA,JEFFERSON,519180
13165,GA,JENKINS,259930
13167,GA,JOHNSON,190970
13169,GA,JONES,483480
13171,GA,LAMAR,463350
13173,GA,LANIER,247940
13175,GA,LAURENS,2699810
13177,GA,LEE,195600
13179,GA,LIBERTY,852910
13181,GA,LINCOLN,258000
13183,GA,LONG,98860
13185,GA,LOWNDES,3958630
13187,GA,LUMPKIN,585950
13193,GA,MACON,518730
13195,GA,MADISON,1241930
13197,GA,MARION,90200
13189,GA,MCDUFFIE,1113850
13191,GA,MCINTOSH,527400
13199,GA,MERIWETHER,715910
13201,GA,MILLER,182400
13205,GA,MITCHELL,596890
13207,GA,MONROE,689420
13209,GA,MONTGOMERY,77500
13211,GA,MORGAN,473060
13213,GA,MURRAY,1529000
13215,GA,MUSCOGEE,7025960
13217,GA,NEWTON,2767060
13219,GA,OCONEE,525380
13221,GA,OGLETHORPE,273660
13223,GA,PAULDING,3659470
13225,GA,PEACH,714120
13227,GA,PICKENS,1473130
13229,GA,PIERCE,778900
13231,GA,PIKE,178330
13233,GA,POLK,3424370
13235,GA,PULASKI,794660
13237,GA,PUTNAM,432630
13241,GA,RABUN,969510
13243,GA,RANDOLPH,123830
13245,GA,RICHMOND,6669800
13247,GA,ROCKDALE,3238260
13249,GA,SCHLEY,58500
13251,GA,SCREVEN,217580
13253,GA,SEMINOLE,458450
13255,GA,SPALDING,2874010
13257,GA,STEPHENS,2881740
13259,GA,STEWART,111430
13261,GA,SUMTER,757680
13267,GA,TATTNALL,1274200
13269,GA,TAYLOR,306900
13271,GA,TELFAIR,802500
13273,GA,TERRELL,112600
13275,GA,THOMAS,1464326
13277,GA,TIFT,1557940
13279,GA,TOOMBS,1524000
13281,GA,TOWNS,431330
13283,GA,TREUTLEN,285790
13285,GA,TROUP,2078560
13287,GA,TURNER,236600
13289,GA,TWIGGS,61630
13291,GA,UNION,849600
13293,GA,UPSON,1246210
13295,GA,WALKER,2421600
13297,GA,WALTON,3551510
13299,GA,WARE,2831690
13301,GA,WARREN,73600
13303,GA,WASHINGTON,568930
13305,GA,WAYNE,1581280
13309,GA,WHEELER,195000
13311,GA,WHITE,786540
13313,GA,WHITFIELD,3812680
13315,GA,WILCOX,234850
13317,GA,WILKES,415300
13319,GA,WILKINSON,332730
13321,GA,WORTH,454710
66010,GU,GUAM,283900
15001,HI,HAWAII,7181260
15003,HI,HONOLULU,13484940
15007,HI,KAUAI,2670420
15009,HI,MAUI,5874400
19001,IA,ADAIR,183800
19003,IA,ADAMS,93900
19005,IA,ALLAMAKEE,221700
19007,IA,APPANOOSE,465320
19009,IA,AUDUBON,89230
19011,IA,BENTON,354880
19013,IA,BLACK HAWK,3066300
19015,IA,BOONE,794770
19017,IA,BREMER,675840
19019,IA,BUCHANAN,226700
19021,IA,BUENA VISTA,238600
19023,IA,BUTLER,154350
19025,IA,CALHOUN,150400
19027,IA,CARROLL,601320
19029,IA,CASS,345290
19031,IA,CEDAR,162720
19033,IA,CERRO GORDO,1597560
19035,IA,CHEROKEE,155600
19037,IA,CHICKASAW,110700
19039,IA,CLARKE,331500
19041,IA,CLAY,334320
19043,IA,CLAYTON,257800
19045,IA,CLINTON,1227900
19047,IA,CRAWFORD,284990
19049,IA,DALLAS,747900
19051,IA,DAVIS,93790
19053,IA,DECATUR,189100
19055,IA,DELAWARE,193000
19057,IA,DES MOINES,1477950
19059,IA,DICKINSON,324420
19061,IA,DUBUQUE,1955150
19063,IA,EMMET,135880
19065,IA,FAYETTE,516400
19067,IA,FLOYD,248000
19069,IA,FRANKLIN,193700
19071,IA,FREMONT,119300
19073,IA,GREENE,256900
19075,IA,GRUNDY,370960
19077,IA,GUTHRIE,227600
19079,IA,HAMILTON,376200
19081,IA,HANCOCK,130800
19083,IA,HARDIN,484360
19085,IA,HARRISON,462400
19087,IA,HENRY,400240
19089,IA,HOWARD,268600
19091,IA,HUMBOLDT,201300
19093,IA,IDA,187880
19095,IA,IOWA,238230
19097,IA,JACKSON,330730
19099,IA,JASPER,1121630
19101,IA,JEFFERSON,550900
19103,IA,JOHNSON,1673240
19105,IA,JONES,323800
19107,IA,KEOKUK,63000
19109,IA,KOSSUTH,289700
19111,IA,LEE,1490430
19113,IA,LINN,4672680
19115,IA,LOUISA,77000
19117,IA,LUCAS,273300
19119,IA,LYON,183490
19121,IA,MADISON,386300
19123,IA,MAHASKA,690100
19125,IA,MARION,903930
19127,IA,MARSHALL,1030220
19129,IA,MILLS,245500
19131,IA,MITCHELL,91600
19133,IA,MONONA,262500
19135,IA,MONROE,217600
19137,IA,MONTGOMERY,313400
19139,IA,MUSCATINE,968300
19141,IA,OBRIEN,147000
19143,IA,OSCEOLA,83000
19145,IA,PAGE,516620
19147,IA,PALO ALTO,123320
19149,IA,PLYMOUTH,270700
19151,IA,POCAHONTAS,99500
19153,IA,POLK,17470710
19155,IA,POTTAWATTAMIE,2633980
19157,IA,POWESHIEK,546700
19159,IA,RINGGOLD,111100
19161,IA,SAC,88800
19163,IA,SCOTT,4859560
19165,IA,SHELBY,210300
19167,IA,SIOUX,300800
19169,IA,STORY,1298820
19171,IA,TAMA,197260
19173,IA,TAYLOR,113900
19175,IA,UNION,495200
19177,IA,VAN BUREN,121000
19179,IA,WAPELLO,1251410
19181,IA,WARREN,1113810
19183,IA,WASHINGTON,345800
19185,IA,WAYNE,187430
19187,IA,WEBSTER,1280560
19189,IA,WINNEBAGO,273600
19191,IA,WINNESHIEK,228700
19193,IA,WOODBURY,1820860
19195,IA,WORTH,51700
19197,IA,WRIGHT,395700
16001,ID,ADA,11758980
16003,ID,ADAMS,1200
16005,ID,BANNOCK,2639970
16007,ID,BEAR LAKE,249000
16009,ID,BENEWAH,564300
16011,ID,BINGHAM,852880
16013,ID,BLAINE,313700
16017,ID,BONNER,1688500
16019,ID,BONNEVILLE,3414420
16021,ID,BOUNDARY,507200
16023,ID,BUTTE,118530
16027,ID,CANYON,4662090
16029,ID,CARIBOU,210500
16031,ID,CASSIA,1113820
16035,ID,CLEARWATER,446200
16037,ID,CUSTER,55900
16039,ID,ELMORE,508000
16041,ID,FRANKLIN,290120
16043,ID,FREMONT,146390
16045,ID,GEM,269700
16047,ID,GOODING,361940
16049,ID,IDAHO,420960
16051,ID,JEFFERSON,249500
16053,ID,JEROME,593090
16055,ID,KOOTENAI,5216700
16057,ID,LATAH,1059320
16059,ID,LEMHI,374600
16061,ID,LEWIS,284300
16065,ID,MADISON,595800
16067,ID,MINIDOKA,279900
16069,ID,NEZ PERCE,2474760
16071,ID,ONEIDA,151150
16073,ID,OWYHEE,127700
16075,ID,PAYETTE,249200
16077,ID,POWER,162700
16079,ID,SHOSHONE,981500
16081,ID,TETON,211000
16083,ID,TWIN FALLS,3340840
16085,ID,VALLEY,401000
16087,ID,WASHINGTON,337800
17001,IL,ADAMS,2532330
17003,IL,ALEXANDER,180390
17005,IL,BOND,319000
17007,IL,BOONE,1129170
17009,IL,BROWN,84100
17011,IL,BUREAU,465180
17013,IL,CALHOUN,157600
17015,IL,CARROLL,203770
17017,IL,CASS,173900
17019,IL,CHAMPAIGN,4069450
17021,IL,CHRISTIAN,1158790
17023,IL,CLARK,560800
17025,IL,CLAY,353620
17027,IL,CLINTON,410650
17029,IL,COLES,1504100
17031,IL,COOK,68777940
17033,IL,CRAWFORD,850100
17035,IL,CUMBERLAND,150400
17037,IL,DEKALB,1536830
17039,IL,DEWITT,316900
17041,IL,DOUGLAS,343320
17043,IL,DUPAGE,14585920
17045,IL,EDGAR,508700
17047,IL,EDWARDS,215200
17049,IL,EFFINGHAM,1108020
17051,IL,FAYETTE,455190
17053,IL,FORD,353860
17055,IL,FRANKLIN,2536290
17057,IL,FULTON,909590
17059,IL,GALLATIN,90020
17061,IL,GREENE,508900
17063,IL,GRUNDY,1051580
17065,IL,HAMILTON,166500
17067,IL,HANCOCK,249720
17069,IL,HARDIN,373380
17071,IL,HENDERSON,41000
17073,IL,HENRY,738230
17075,IL,IROQUOIS,807200
17077,IL,JACKSON,2298510
17079,IL,JASPER,294460
17081,IL,JEFFERSON,1421440
17083,IL,JERSEY,1051000
17085,IL,JO DAVIESS,366500
17087,IL,JOHNSON,202020
17089,IL,KANE,5301710
17091,IL,KANKAKEE,2864730
17093,IL,KENDALL,1594620
17095,IL,KNOX,1863290
17099,IL,LA SALLE,3395600
17097,IL,LAKE,11157535
17101,IL,LAWRENCE,562800
17103,IL,LEE,623830
17105,IL,LIVINGSTON,991890
17107,IL,LOGAN,795980
17115,IL,MACON,3602400
17117,IL,MACOUPIN,1115040
17119,IL,MADISON,10078550
17121,IL,MARION,1357530
17123,IL,MARSHALL,249970
17125,IL,MASON,371360
17127,IL,MASSAC,769300
17109,IL,MCDONOUGH,613560
17111,IL,MCHENRY,5254130
17113,IL,MCLEAN,2183520
17129,IL,MENARD,120140
17131,IL,MERCER,178140
17133,IL,MONROE,901460
17135,IL,MONTGOMERY,934260
17137,IL,MORGAN,1045300
17139,IL,MOULTRIE,209800
17141,IL,OGLE,930240
17143,IL,PEORIA,4925129
17145,IL,PERRY,785700
17147,IL,PIATT,394110
17149,IL,PIKE,407120
17151,IL,POPE,103900
17153,IL,PULASKI,161100
17155,IL,PUTNAM,71660
17157,IL,RANDOLPH,1167470
17159,IL,RICHLAND,730720
17161,IL,ROCK ISLAND,2669100
17163,IL,SAINT CLAIR,6665770
17165,IL,SALINE,2061230
17167,IL,SANGAMON,6040370
17169,IL,SCHUYLER,148940
17171,IL,SCOTT,400
17173,IL,SHELBY,242630
17175,IL,STARK,19400
17177,IL,STEPHENSON,1066530
17179,IL,TAZEWELL,3762990
17181,IL,UNION,833190
17183,IL,VERMILION,3610720
17185,IL,WABASH,424300
17187,IL,WARREN,296580
17189,IL,WASHINGTON,202020
17191,IL,WAYNE,472700
17193,IL,WHITE,611900
17195,IL,WHITESIDE,1106810
17197,IL,WILL,11412450
17199,IL,WILLIAMSON,4642010
17201,IL,WINNEBAGO,10405130
17203,IL,WOODFORD,686540
18001,IN,ADAMS,601900
18003,IN,ALLEN,8832010
18005,IN,BARTHOLOMEW,4901030
18007,IN,BENTON,93560
18009,IN,BLACKFORD,974900
18011,IN,BOONE,2006430
18013,IN,BROWN,400400
