County_Code,Deaths,Population,State,County_nm
47169,-1,7870,TN,Trousdale
47171,-1,18313,TN,Unicoi
47173,-1,19109,TN,Union
47175,-1,5548,TN,Van Buren
47177,-1,39839,TN,Warren
47179,25,122979,TN,Washington
47181,-1,17021,TN,Wayne
47183,-1,35021,TN,Weakley
47185,-1,25841,TN,White
47187,11,183182,TN,Williamson
47189,19,113993,TN,Wilson
48001,-1,58458,TX,Anderson
48003,-1,14786,TX,Andrews
48005,-1,86771,TX,Angelina
48007,-1,23158,TX,Aransas
48009,-1,9054,TX,Archer
48011,-1,1901,TX,Armstrong
48013,-1,44911,TX,Atascosa
48015,-1,28417,TX,Austin
48017,-1,7165,TX,Bailey
48019,-1,20485,TX,Bandera
48021,-1,74171,TX,Bastrop
48023,-1,3726,TX,Baylor
48025,-1,31861,TX,Bee
48027,26,310235,TX,Bell
48029,195,1714773,TX,Bexar
48031,-1,10497,TX,Blanco
48033,-1,641,TX,Borden
48035,-1,18212,TX,Bosque
48037,-1,92565,TX,Bowie
48039,27,313166,TX,Brazoria
48041,13,194851,TX,Brazos
48043,-1,9232,TX,Brewster
48045,-1,1637,TX,Briscoe
48047,-1,7223,TX,Brooks
48049,-1,38106,TX,Brown
48051,-1,17187,TX,Burleson
48053,-1,42750,TX,Burnet
48055,-1,38066,TX,Caldwell
48057,-1,21381,TX,Calhoun
48059,-1,13544,TX,Callahan
48061,14,406220,TX,Cameron
48063,-1,12401,TX,Camp
48065,-1,6182,TX,Carson
48067,-1,30464,TX,Cass
48069,-1,8062,TX,Castro
48071,-1,35096,TX,Chambers
48073,-1,50845,TX,Cherokee
48075,-1,7041,TX,Childress
48077,-1,10752,TX,Clay
48079,-1,3127,TX,Cochran
48081,-1,3320,TX,Coke
48083,-1,8895,TX,Coleman
48085,59,782341,TX,Collin
48087,-1,3057,TX,Collingsworth
48089,-1,20874,TX,Colorado
48091,20,108472,TX,Comal
48093,-1,13974,TX,Comanche
48095,-1,4087,TX,Concho
48097,-1,38437,TX,Cooke
48099,-1,75388,TX,Coryell
48101,-1,1505,TX,Cottle
48103,-1,4375,TX,Crane
48105,-1,3719,TX,Crockett
48107,-1,6059,TX,Crosby
48109,-1,2398,TX,Culberson
48111,-1,6703,TX,Dallam
48113,213,2368139,TX,Dallas
48115,-1,13833,TX,Dawson
48117,-1,19372,TX,Deaf Smith
48119,-1,5231,TX,Delta
48121,53,662614,TX,Denton
48123,-1,20097,TX,DeWitt
48125,-1,2444,TX,Dickens
48127,-1,9996,TX,Dimmit
48129,-1,3677,TX,Donley
48131,-1,11782,TX,Duval
48133,-1,18583,TX,Eastland
48135,15,137130,TX,Ector
48137,-1,2002,TX,Edwards
48139,12,149610,TX,Ellis
48141,55,800647,TX,El Paso
48143,-1,37890,TX,Erath
48145,-1,17866,TX,Falls
48147,-1,33915,TX,Fannin
48149,-1,24554,TX,Fayette
48151,-1,3974,TX,Fisher
48153,-1,6446,TX,Floyd
48155,-1,1336,TX,Foard
48157,34,585375,TX,Fort Bend
48159,-1,10605,TX,Franklin
48161,-1,19816,TX,Freestone
48163,-1,17217,TX,Frio
48165,-1,17526,TX,Gaines
48167,55,291309,TX,Galveston
48169,-1,6461,TX,Garza
48171,-1,24837,TX,Gillespie
48173,-1,1226,TX,Glasscock
48175,-1,7210,TX,Goliad
48177,-1,19807,TX,Gonzales
48179,-1,22535,TX,Gray
48181,18,120877,TX,Grayson
48183,-1,121730,TX,Gregg
48185,-1,26604,TX,Grimes
48187,12,131533,TX,Guadalupe
48189,-1,36273,TX,Hale
48191,-1,3353,TX,Hall
48193,-1,8517,TX,Hamilton
48195,-1,5613,TX,Hansford
48197,-1,4139,TX,Hardeman
48199,12,54635,TX,Hardin
48201,446,4092459,TX,Harris
48203,-1,65631,TX,Harrison
48205,-1,6062,TX,Hartley
48207,-1,5899,TX,Haskell
48209,16,157107,TX,Hays
48211,-1,3807,TX,Hemphill
48213,12,78532,TX,Henderson
48215,17,774769,TX,Hidalgo
48217,-1,35089,TX,Hill
48219,-1,22935,TX,Hockley
48221,-1,51182,TX,Hood
48223,10,35161,TX,Hopkins
48225,-1,23732,TX,Houston
48227,-1,35012,TX,Howard
48229,-1,3476,TX,Hudspeth
48231,11,86129,TX,Hunt
48233,-1,22150,TX,Hutchinson
48235,-1,1599,TX,Irion
48237,-1,9044,TX,Jack
48239,-1,14075,TX,Jackson
48241,-1,35710,TX,Jasper
48243,-1,2342,TX,Jeff Davis
48245,38,252273,TX,Jefferson
48247,-1,5300,TX,Jim Hogg
48249,-1,40838,TX,Jim Wells
48251,13,150934,TX,Johnson
48253,-1,20202,TX,Jones
48255,-1,14824,TX,Karnes
48257,-1,103350,TX,Kaufman
48259,-1,33410,TX,Kendall
48261,-1,416,TX,Kenedy
48263,-1,808,TX,Kent
48265,-1,49625,TX,Kerr
48267,-1,4607,TX,Kimble
48269,-1,286,TX,King
48271,-1,3598,TX,Kinney
48273,-1,32061,TX,Kleberg
48275,-1,3719,TX,Knox
48277,-1,49793,TX,Lamar
48279,-1,13977,TX,Lamb
48281,-1,19677,TX,Lampasas
48283,-1,6886,TX,La Salle
48285,-1,19263,TX,Lavaca
48287,-1,16612,TX,Lee
48289,-1,16801,TX,Leon
48291,15,75643,TX,Liberty
48293,-1,23384,TX,Limestone
48295,-1,3302,TX,Lipscomb
48297,-1,11531,TX,Live Oak
48299,-1,19301,TX,Llano
48301,-1,82,TX,Loving
48303,24,278831,TX,Lubbock
48305,-1,5915,TX,Lynn
48307,-1,8283,TX,McCulloch
48309,21,234906,TX,McLennan
48311,-1,707,TX,McMullen
48313,-1,13664,TX,Madison
48315,-1,10546,TX,Marion
48317,-1,4799,TX,Martin
48319,-1,4012,TX,Mason
48321,-1,36702,TX,Matagorda
48323,-1,54258,TX,Maverick
48325,-1,46006,TX,Medina
48327,-1,2242,TX,Menard
48329,13,136872,TX,Midland
48331,-1,24757,TX,Milam
48333,-1,4936,TX,Mills
48335,-1,9403,TX,Mitchell
48337,-1,19719,TX,Montague
48339,39,455746,TX,Montgomery
48341,-1,21904,TX,Moore
48343,-1,12934,TX,Morris
48345,-1,1210,TX,Motley
48347,-1,64524,TX,Nacogdoches
48349,-1,47735,TX,Navarro
48351,-1,14445,TX,Newton
48353,-1,15216,TX,Nolan
48355,51,340223,TX,Nueces
48357,-1,10223,TX,Ochiltree
48359,-1,2052,TX,Oldham
48361,26,81837,TX,Orange
48363,-1,28111,TX,Palo Pinto
48365,-1,23796,TX,Panola
48367,19,116927,TX,Parker
48369,-1,10269,TX,Parmer
48371,-1,15507,TX,Pecos
48373,11,45413,TX,Polk
48375,10,121073,TX,Potter
48377,-1,7818,TX,Presidio
48379,-1,10914,TX,Rains
48381,-1,120725,TX,Randall
48383,-1,3367,TX,Reagan
48385,-1,3309,TX,Real
48387,-1,12860,TX,Red River
48389,-1,13783,TX,Reeves
48391,-1,7383,TX,Refugio
48393,-1,929,TX,Roberts
48395,-1,16622,TX,Robertson
48397,-1,78337,TX,Rockwall
48399,-1,10501,TX,Runnels
48401,-1,53330,TX,Rusk
48403,-1,10834,TX,Sabine
48405,-1,8865,TX,San Augustine
48407,-1,26384,TX,San Jacinto
48409,13,64804,TX,San Patricio
48411,-1,6131,TX,San Saba
48413,-1,3461,TX,Schleicher
48415,-1,16921,TX,Scurry
48417,-1,3378,TX,Shackelford
48419,-1,25448,TX,Shelby
48421,-1,3034,TX,Sherman
48423,21,209714,TX,Smith
48425,-1,8490,TX,Somervell
48427,-1,60968,TX,Starr
48429,-1,9630,TX,Stephens
48431,-1,1143,TX,Sterling
48433,-1,1490,TX,Stonewall
48435,-1,4128,TX,Sutton
48437,-1,7854,TX,Swisher
48439,140,1809034,TX,Tarrant
48441,14,131506,TX,Taylor
48443,-1,984,TX,Terrell
48445,-1,12651,TX,Terry
48447,-1,1641,TX,Throckmorton
48449,-1,32334,TX,Titus
48451,21,110224,TX,Tom Green
48453,120,1024266,TX,Travis
48455,-1,14585,TX,Trinity
48457,-1,21766,TX,Tyler
48459,-1,39309,TX,Upshur
48461,-1,3355,TX,Upton
48463,-1,26405,TX,Uvalde
48465,-1,48879,TX,Val Verde
48467,-1,52579,TX,Van Zandt
48469,-1,86793,TX,Victoria
48471,-1,67861,TX,Walker
48473,-1,43205,TX,Waller
48475,-1,10658,TX,Ward
48477,-1,33718,TX,Washington
48479,28,250304,TX,Webb
48481,-1,41280,TX,Wharton
48483,-1,5410,TX,Wheeler
48485,21,131500,TX,Wichita
48487,-1,13535,TX,Wilbarger
48489,-1,22134,TX,Willacy
48491,32,422679,TX,Williamson
48493,-1,42918,TX,Wilson
48495,-1,7110,TX,Winkler
48497,10,59127,TX,Wise
48499,-1,41964,TX,Wood
48501,-1,7879,TX,Yoakum
48503,-1,18550,TX,Young
48505,-1,14018,TX,Zapata
48507,-1,11677,TX,Zavala
49001,-1,6629,UT,Beaver
49003,-1,49975,UT,Box Elder
49005,-1,112656,UT,Cache
49007,-1,21403,UT,Carbon
49009,-1,1059,UT,Daggett
49011,42,306479,UT,Davis
49013,-1,18607,UT,Duchesne
49015,-1,10976,UT,Emery
49017,-1,5172,UT,Garfield
49019,-1,9225,UT,Grand
49021,-1,46163,UT,Iron
49023,-1,10246,UT,Juab
49025,-1,7125,UT,Kane
49027,-1,12503,UT,Millard
49029,-1,9469,UT,Morgan
49031,-1,1556,UT,Piute
49033,-1,2264,UT,Rich
49035,168,1029655,UT,Salt Lake
49037,-1,14746,UT,San Juan
49039,-1,27822,UT,Sanpete
49041,-1,20802,UT,Sevier
49043,-1,36324,UT,Summit
49045,10,58218,UT,Tooele
49047,-1,32588,UT,Uintah
49049,75,516564,UT,Utah
49051,-1,23530,UT,Wasatch
49053,23,138115,UT,Washington
49055,-1,2778,UT,Wayne
49057,45,231236,UT,Weber
50001,-1,36821,VT,Addison
50003,-1,37125,VT,Bennington
50005,-1,31227,VT,Caledonia
50007,14,156545,VT,Chittenden
50009,-1,6306,VT,Essex
50011,-1,47746,VT,Franklin
50013,-1,6970,VT,Grand Isle
50015,-1,24475,VT,Lamoille
50017,-1,28936,VT,Orange
50019,-1,27231,VT,Orleans
50021,-1,61642,VT,Rutland
50023,-1,59534,VT,Washington
50025,-1,44513,VT,Windham
50027,-1,56670,VT,Windsor
51001,-1,33164,VA,Accomack
51003,-1,98970,VA,Albemarle
51005,-1,16250,VA,Alleghany
51007,-1,12690,VA,Amelia
51009,-1,32353,VA,Amherst
51011,-1,14973,VA,Appomattox
51013,-1,207627,VA,Arlington
51015,-1,73750,VA,Augusta
51017,-1,4731,VA,Bath
51019,11,68676,VA,Bedford
51021,-1,6824,VA,Bland
51023,-1,33148,VA,Botetourt
51025,-1,17434,VA,Brunswick
51027,-1,24098,VA,Buchanan
51029,-1,17146,VA,Buckingham
51031,-1,54842,VA,Campbell
51033,-1,28545,VA,Caroline
51035,-1,30042,VA,Carroll
51036,-1,7256,VA,Charles City
51037,-1,12586,VA,Charlotte
51041,23,316236,VA,Chesterfield
51043,-1,14034,VA,Clarke
51045,-1,5190,VA,Craig
51047,-1,46689,VA,Culpeper
51049,-1,10052,VA,Cumberland
51051,-1,15903,VA,Dickenson
51053,-1,28001,VA,Dinwiddie
51057,-1,11151,VA,Essex
51059,38,1081726,VA,Fairfax
51061,-1,65203,VA,Fauquier
51063,-1,15279,VA,Floyd
51065,-1,25691,VA,Fluvanna
51067,-1,56159,VA,Franklin
51069,-1,78305,VA,Frederick
51071,-1,17286,VA,Giles
51073,-1,36858,VA,Gloucester
51075,-1,21717,VA,Goochland
51077,-1,15533,VA,Grayson
51079,-1,18403,VA,Greene
51081,-1,12243,VA,Greensville
51083,-1,36241,VA,Halifax
51085,-1,99863,VA,Hanover
51087,24,306935,VA,Henrico
51089,-1,54151,VA,Henry
51091,-1,2321,VA,Highland
51093,-1,35270,VA,Isle of Wight
51095,-1,67009,VA,James City
51097,-1,6945,VA,King and Queen
51099,-1,23584,VA,King George
51101,-1,15935,VA,King William
51103,-1,11391,VA,Lancaster
51105,-1,25587,VA,Lee
51107,11,312311,VA,Loudoun
51109,-1,33153,VA,Louisa
51111,-1,12914,VA,Lunenburg
51113,-1,13308,VA,Madison
51115,-1,8978,VA,Mathews
51117,-1,32727,VA,Mecklenburg
51119,-1,10959,VA,Middlesex
51121,-1,94392,VA,Montgomery
51125,-1,15020,VA,Nelson
51127,-1,18429,VA,New Kent
51131,-1,12389,VA,Northampton
51133,-1,12330,VA,Northumberland
51135,-1,15853,VA,Nottoway
51137,-1,33481,VA,Orange
51139,-1,24042,VA,Page
51141,-1,18490,VA,Patrick
51143,-1,63506,VA,Pittsylvania
51145,-1,28046,VA,Powhatan
51147,-1,23368,VA,Prince Edward
51149,-1,35725,VA,Prince George
51153,19,402002,VA,Prince William
51155,-1,34872,VA,Pulaski
51157,-1,7373,VA,Rappahannock
51159,-1,9254,VA,Richmond
51161,11,92376,VA,Roanoke
51163,-1,22307,VA,Rockbridge
51165,-1,76314,VA,Rockingham
51167,14,28897,VA,Russell
51169,-1,23177,VA,Scott
51171,-1,41993,VA,Shenandoah
51173,-1,32208,VA,Smyth
51175,-1,18570,VA,Southampton
51177,-1,122397,VA,Spotsylvania
51179,-1,128961,VA,Stafford
51181,-1,7058,VA,Surry
51183,-1,12087,VA,Sussex
51185,13,45078,VA,Tazewell
51187,-1,37575,VA,Warren
51191,-1,54876,VA,Washington
51193,-1,17454,VA,Westmoreland
51195,13,41452,VA,Wise
51197,-1,29235,VA,Wythe
51199,-1,65464,VA,York
51510,-1,139966,VA,Alexandr
51515,-1,6222,VA,Bedfo
51520,-1,17835,VA,Brist
51530,-1,6650,VA,Buena Vis
51540,-1,43475,VA,Charlottesvil
51550,17,222209,VA,Chesapea
51560,Missing,Missing,VA,Clifton For
51570,-1,17411,VA,Colonial Heigh
51580,-1,5961,VA,Covingt
51590,-1,43055,VA,Danvil
51595,-1,5927,VA,Empor
51600,-1,22565,VA,Fairf
51610,-1,12332,VA,Falls Chur
51620,-1,8582,VA,Frankl
51630,-1,24286,VA,Fredericksbu
51640,-1,7042,VA,Gal
51650,14,137436,VA,Hampt
51660,-1,48914,VA,Harrisonbu
51670,-1,22591,VA,Hopewe
51678,-1,7042,VA,Lexingt
51680,-1,75568,VA,Lynchbu
51683,-1,37821,VA,Manass
51685,-1,14273,VA,Manassas Pa
51690,-1,13821,VA,Martinsvil
51700,13,180719,VA,Newport Ne
51710,16,242803,VA,Norfo
51720,-1,3958,VA,Nort
51730,-1,32420,VA,Petersbu
51735,-1,12150,VA,Poquos
51740,-1,95535,VA,Portsmou
51750,-1,16408,VA,Radfo
51760,18,204214,VA,Richmo
51770,13,97032,VA,Roano
51775,-1,24802,VA,Sal
51790,-1,23746,VA,Staunt
51800,-1,84585,VA,Suffo
51810,24,437994,VA,Virginia Bea
51820,-1,21006,VA,Waynesbo
51830,-1,14068,VA,Williamsbu
51840,-1,26203,VA,Winchest
53001,-1,18728,WA,Adams
53003,-1,21623,WA,Asotin
53005,13,175177,WA,Benton
53007,12,72453,WA,Chelan
53009,13,71404,WA,Clallam
53011,53,425363,WA,Clark
53013,-1,4078,WA,Columbia
53015,18,102410,WA,Cowlitz
53017,-1,38431,WA,Douglas
53019,-1,7551,WA,Ferry
53021,-1,78163,WA,Franklin
53023,-1,2266,WA,Garfield
53025,12,89120,WA,Grant
53027,14,72797,WA,Grays Harbor
53029,-1,78506,WA,Island
53031,-1,29872,WA,Jefferson
53033,247,1931249,WA,King
53035,32,251133,WA,Kitsap
53037,-1,40915,WA,Kittitas
53039,-1,20318,WA,Klickitat
53041,13,75455,WA,Lewis
53043,-1,10570,WA,Lincoln
53045,-1,60699,WA,Mason
53047,-1,41120,WA,Okanogan
53049,-1,20920,WA,Pacific
53051,-1,13001,WA,Pend Oreille
53053,121,795225,WA,Pierce
53055,-1,15769,WA,San Juan
53057,18,116901,WA,Skagit
53059,-1,11066,WA,Skamania
53061,113,713335,WA,Snohomish
53063,79,471221,WA,Spokane
53065,-1,43531,WA,Stevens
53067,27,252264,WA,Thurston
53069,-1,3978,WA,Wahkiakum
53071,-1,58781,WA,Walla Walla
53073,22,201140,WA,Whatcom
53075,-1,44776,WA,Whitman
53077,26,243231,WA,Yakima
54001,-1,16589,WV,Barbour
54003,20,104169,WV,Berkeley
54005,17,24629,WV,Boone
54007,-1,14523,WV,Braxton
54009,-1,24069,WV,Brooke
54011,29,96319,WV,Cabell
54013,-1,7627,WV,Calhoun
54015,-1,9386,WV,Clay
54017,-1,8202,WV,Doddridge
54019,15,46039,WV,Fayette
54021,-1,8693,WV,Gilmer
54023,-1,11937,WV,Grant
54025,11,35480,WV,Greenbrier
54027,-1,23964,WV,Hampshire
54029,11,30676,WV,Hancock
54031,-1,14025,WV,Hardy
54033,19,69099,WV,Harrison
54035,-1,29211,WV,Jackson
54037,-1,53498,WV,Jefferson
54039,49,193063,WV,Kanawha
54041,-1,16372,WV,Lewis
54043,13,21720,WV,Lincoln
54045,21,36743,WV,Logan
54047,24,22113,WV,McDowell
54049,-1,56418,WV,Marion
54051,10,33107,WV,Marshall
54053,-1,27324,WV,Mason
54055,32,62264,WV,Mercer
54057,-1,28212,WV,Mineral
54059,14,26839,WV,Mingo
54061,-1,96189,WV,Monongalia
54063,-1,13502,WV,Monroe
54065,-1,17541,WV,Morgan
54067,-1,26233,WV,Nicholas
54069,-1,44443,WV,Ohio
54071,-1,7695,WV,Pendleton
54073,-1,7605,WV,Pleasants
54075,-1,8719,WV,Pocahontas
54077,-1,33520,WV,Preston
54079,10,55486,WV,Putnam
54081,45,78859,WV,Raleigh
54083,-1,29405,WV,Randolph
54085,-1,10449,WV,Ritchie
54087,-1,14926,WV,Roane
54089,10,13927,WV,Summers
54091,-1,16895,WV,Taylor
54093,-1,7141,WV,Tucker
54095,-1,9208,WV,Tyler
54097,-1,24254,WV,Upshur
54099,17,42481,WV,Wayne
54101,-1,9154,WV,Webster
54103,-1,16583,WV,Wetzel
54105,-1,5717,WV,Wirt
54107,-1,86956,WV,Wood
54109,26,23796,WV,Wyoming
55001,-1,20875,WI,Adams
55003,-1,16157,WI,Ashland
55005,-1,45870,WI,Barron
55007,-1,15014,WI,Bayfield
55009,16,248007,WI,Brown
55011,-1,13587,WI,Buffalo
55013,-1,15457,WI,Burnett
55015,-1,48971,WI,Calumet
55017,-1,62415,WI,Chippewa
55019,-1,34690,WI,Clark
55021,-1,56833,WI,Columbia
55023,-1,16644,WI,Crawford
55025,58,488073,WI,Dane
55027,12,88759,WI,Dodge
55029,-1,27785,WI,Door
55031,-1,44159,WI,Douglas
55033,-1,43857,WI,Dunn
55035,-1,98736,WI,Eau Claire
55037,-1,4423,WI,Florence
55039,15,101633,WI,Fond du Lac
55041,-1,9304,WI,Forest
55043,-1,51208,WI,Grant
55045,-1,36842,WI,Green
55047,-1,19051,WI,Green Lake
55049,-1,23687,WI,Iowa
55051,-1,5916,WI,Iron
55053,-1,20449,WI,Jackson
55055,-1,83686,WI,Jefferson
55057,-1,26664,WI,Juneau
55059,38,166426,WI,Kenosha
55061,-1,20574,WI,Kewaunee
55063,14,114638,WI,La Crosse
55065,-1,16836,WI,Lafayette
55067,-1,19977,WI,Langlade
55069,-1,28743,WI,Lincoln
55071,14,81442,WI,Manitowoc
55073,-1,134063,WI,Marathon
55075,-1,41749,WI,Marinette
55077,-1,15404,WI,Marquette
55078,-1,4232,WI,Menominee
55079,164,947735,WI,Milwaukee
55081,-1,44673,WI,Monroe
55083,-1,37660,WI,Oconto
55085,-1,35998,WI,Oneida
55087,13,176695,WI,Outagamie
55089,-1,86395,WI,Ozaukee
55091,-1,7469,WI,Pepin
55093,-1,41019,WI,Pierce
55095,-1,44205,WI,Polk
55097,-1,70019,WI,Portage
55099,-1,14159,WI,Price
55101,18,195408,WI,Racine
55103,-1,18021,WI,Richland
55105,24,160331,WI,Rock
55107,-1,14755,WI,Rusk
55109,-1,84345,WI,St. Croix
55111,-1,61976,WI,Sauk
55113,-1,16557,WI,Sawyer
55115,-1,41949,WI,Shawano
55117,-1,115507,WI,Sheboygan
55119,-1,20689,WI,Taylor
55121,-1,28816,WI,Trempealeau
55123,-1,29773,WI,Vernon
55125,-1,21430,WI,Vilas
55127,16,102228,WI,Walworth
55129,-1,15911,WI,Washburn
55131,13,131887,WI,Washington
55133,49,389891,WI,Waukesha
55135,-1,52410,WI,Waupaca
55137,-1,24496,WI,Waushara
55139,16,166994,WI,Winnebago
55141,10,74749,WI,Wood
56001,-1,36299,WY,Albany
56003,-1,11668,WY,Big Horn
56005,-1,46133,WY,Campbell
56007,-1,15885,WY,Carbon
56009,-1,13833,WY,Converse
56011,-1,7083,WY,Crook
56013,-1,40123,WY,Fremont
56015,-1,13249,WY,Goshen
56017,-1,4812,WY,Hot Springs
56019,-1,8569,WY,Johnson
56021,14,91738,WY,Laramie
56023,-1,18106,WY,Lincoln
56025,14,75450,WY,Natrona
56027,-1,2484,WY,Niobrara
56029,-1,28205,WY,Park
56031,-1,8667,WY,Platte
56033,-1,29116,WY,Sheridan
56035,-1,10247,WY,Sublette
56037,-1,43806,WY,Sweetwater
56039,-1,21294,WY,Teton
56041,-1,21118,WY,Uinta
56043,-1,8533,WY,Washakie
56045,-1,7208,WY,Weston
