County_cd,Deaths,Population,State,County_nm,Year
1001,-1,54571,AL,Autauga,2010
1003,26,182265,AL,Baldwin,2010
1005,-1,27457,AL,Barbour,2010
1007,-1,22915,AL,Bibb,2010
1009,10,57322,AL,Blount,2010
1011,-1,10914,AL,Bullock,2010
1013,-1,20947,AL,Butler,2010
1015,21,118572,AL,Calhoun,2010
1017,-1,34215,AL,Chambers,2010
1019,-1,25989,AL,Cherokee,2010
1021,11,43643,AL,Chilton,2010
1023,-1,13859,AL,Choctaw,2010
1025,-1,25833,AL,Clarke,2010
1027,-1,13932,AL,Clay,2010
1029,-1,14972,AL,Cleburne,2010
1031,-1,49948,AL,Coffee,2010
1033,-1,54428,AL,Colbert,2010
1035,-1,13228,AL,Conecuh,2010
1037,-1,11539,AL,Coosa,2010
1039,-1,37765,AL,Covington,2010
1041,-1,13906,AL,Crenshaw,2010
1043,-1,80406,AL,Cullman,2010
1045,-1,50251,AL,Dale,2010
1047,-1,43820,AL,Dallas,2010
1049,-1,71109,AL,DeKalb,2010
1051,-1,79303,AL,Elmore,2010
1053,10,38319,AL,Escambia,2010
1055,12,104430,AL,Etowah,2010
1057,-1,17241,AL,Fayette,2010
1059,-1,31704,AL,Franklin,2010
1061,-1,26790,AL,Geneva,2010
1063,-1,9045,AL,Greene,2010
1065,-1,15760,AL,Hale,2010
1067,-1,17302,AL,Henry,2010
1069,13,101547,AL,Houston,2010
1071,-1,53227,AL,Jackson,2010
1073,60,658466,AL,Jefferson,2010
1075,-1,14564,AL,Lamar,2010
1077,11,92709,AL,Lauderdale,2010
1079,-1,34339,AL,Lawrence,2010
1081,-1,140247,AL,Lee,2010
1083,14,82782,AL,Limestone,2010
1085,-1,11299,AL,Lowndes,2010
1087,-1,21452,AL,Macon,2010
1089,35,334811,AL,Madison,2010
1091,-1,21027,AL,Marengo,2010
1093,-1,30776,AL,Marion,2010
1095,-1,93019,AL,Marshall,2010
1097,45,412992,AL,Mobile,2010
1099,-1,23068,AL,Monroe,2010
1101,18,229363,AL,Montgomery,2010
1103,18,119490,AL,Morgan,2010
1105,-1,10591,AL,Perry,2010
1107,-1,19746,AL,Pickens,2010
1109,-1,32899,AL,Pike,2010
1111,-1,22913,AL,Randolph,2010
1113,-1,52947,AL,Russell,2010
1115,15,83593,AL,St. Clair,2010
1117,26,195085,AL,Shelby,2010
1119,-1,13763,AL,Sumter,2010
1121,-1,82291,AL,Talladega,2010
1123,-1,41616,AL,Tallapoosa,2010
1125,27,194656,AL,Tuscaloosa,2010
1127,34,67023,AL,Walker,2010
1129,-1,17581,AL,Washington,2010
1131,-1,11670,AL,Wilcox,2010
1133,-1,24484,AL,Winston,2010
2013,-1,3141,AK,Aleutians East ,2010
2016,-1,5561,AK,Aleutians West Cens,2010
2020,38,291826,AK,Anchorage ,2010
2050,-1,17013,AK,Bethel Cens,2010
2060,-1,997,AK,Bristol Bay ,2010
2068,-1,1826,AK,Denali ,2010
2070,-1,4847,AK,Dillingham Cens,2010
2090,10,97581,AK,Fairbanks North Star ,2010
2100,-1,2508,AK,Haines ,2010
2105,Missing,Missing,AK,Hoonah-Angoon Cens,2010
2110,-1,31275,AK,Juneau ,2010
2122,-1,55400,AK,Kenai Peninsula ,2010
2130,-1,13477,AK,Ketchikan Gateway ,2010
2150,-1,13592,AK,Kodiak Island ,2010
2164,-1,1631,AK,Lake and Peninsula ,2010
2170,10,88995,AK,Matanuska-Susitna ,2010
2180,-1,9492,AK,Nome Cens,2010
2185,-1,9430,AK,North Slope ,2010
2188,-1,7523,AK,Northwest Arctic ,2010
2195,Missing,Missing,AK,Petersburg Borough/Cens,2010
2198,Missing,Missing,AK,Prince of Wales-Hyder Cens,2010
2201,-1,5559,AK,Prince of Wales-Outer Ketchikan Cens,2010
2220,-1,8881,AK,Sitka ,2010
2230,Missing,Missing,AK,Skagway Munic,2010
2232,-1,3118,AK,Skagway-Hoonah-Angoon Cens,2010
2240,-1,7029,AK,Southeast Fairbanks Cens,2010
2261,-1,9636,AK,Valdez-Cordova Cens,2010
2270,-1,7459,AK,Wade Hampton Cens,2010
2275,Missing,Missing,AK,Wrangell City and ,2010
2280,-1,6184,AK,Wrangell-Petersburg Cens,2010
2282,-1,662,AK,Yakutat ,2010
2290,-1,5588,AK,Yukon-Koyukuk Cens,2010
4001,-1,71518,AZ,Apache,2010
4003,24,131346,AZ,Cochise,2010
4005,18,134421,AZ,Coconino,2010
4007,10,53597,AZ,Gila,2010
4009,-1,37220,AZ,Graham,2010
4011,-1,8437,AZ,Greenlee,2010
4012,-1,20489,AZ,La Paz,2010
4013,610,3817117,AZ,Maricopa,2010
4015,68,200186,AZ,Mohave,2010
4017,19,107449,AZ,Navajo,2010
4019,205,980263,AZ,Pima,2010
4021,51,375770,AZ,Pinal,2010
4023,-1,47420,AZ,Santa Cruz,2010
4025,46,211033,AZ,Yavapai,2010
4027,23,195751,AZ,Yuma,2010
5001,-1,19019,AR,Arkansas,2010
5003,-1,21853,AR,Ashley,2010
5005,-1,41513,AR,Baxter,2010
5007,31,221339,AR,Benton,2010
5009,-1,36903,AR,Boone,2010
5011,-1,11508,AR,Bradley,2010
5013,-1,5368,AR,Calhoun,2010
5015,-1,27446,AR,Carroll,2010
5017,-1,11800,AR,Chicot,2010
5019,-1,22995,AR,Clark,2010
5021,-1,16083,AR,Clay,2010
5023,-1,25970,AR,Cleburne,2010
5025,-1,8689,AR,Cleveland,2010
5027,-1,24552,AR,Columbia,2010
5029,-1,21273,AR,Conway,2010
5031,13,96443,AR,Craighead,2010
5033,13,61948,AR,Crawford,2010
5035,-1,50902,AR,Crittenden,2010
5037,-1,17870,AR,Cross,2010
5039,-1,8116,AR,Dallas,2010
5041,-1,13008,AR,Desha,2010
5043,-1,18509,AR,Drew,2010
5045,16,113237,AR,Faulkner,2010
5047,-1,18125,AR,Franklin,2010
5049,-1,12245,AR,Fulton,2010
5051,28,96024,AR,Garland,2010
5053,-1,17853,AR,Grant,2010
5055,-1,42090,AR,Greene,2010
5057,-1,22609,AR,Hempstead,2010
5059,-1,32923,AR,Hot Spring,2010
5061,-1,13789,AR,Howard,2010
5063,-1,36647,AR,Independence,2010
5065,-1,13696,AR,Izard,2010
5067,-1,17997,AR,Jackson,2010
5069,-1,77435,AR,Jefferson,2010
5071,-1,25540,AR,Johnson,2010
5073,-1,7645,AR,Lafayette,2010
5075,-1,17415,AR,Lawrence,2010
5077,-1,10424,AR,Lee,2010
5079,-1,14134,AR,Lincoln,2010
5081,-1,13171,AR,Little River,2010
5083,-1,22353,AR,Logan,2010
5085,16,68356,AR,Lonoke,2010
5087,-1,15717,AR,Madison,2010
5089,-1,16653,AR,Marion,2010
5091,-1,43462,AR,Miller,2010
5093,-1,46480,AR,Mississippi,2010
5095,-1,8149,AR,Monroe,2010
5097,-1,9487,AR,Montgomery,2010
5099,-1,8997,AR,Nevada,2010
5101,-1,8330,AR,Newton,2010
5103,-1,26120,AR,Ouachita,2010
5105,-1,10445,AR,Perry,2010
5107,-1,21757,AR,Phillips,2010
5109,-1,11291,AR,Pike,2010
5111,-1,24583,AR,Poinsett,2010
5113,-1,20662,AR,Polk,2010
5115,10,61754,AR,Pope,2010
5117,-1,8715,AR,Prairie,2010
5119,55,382748,AR,Pulaski,2010
5121,-1,17969,AR,Randolph,2010
5123,-1,28258,AR,St. Francis,2010
5125,-1,107118,AR,Saline,2010
5127,-1,11233,AR,Scott,2010
5129,-1,8195,AR,Searcy,2010
5131,14,125744,AR,Sebastian,2010
5133,-1,17058,AR,Sevier,2010
5135,-1,17264,AR,Sharp,2010
5137,-1,12394,AR,Stone,2010
5139,-1,41639,AR,Union,2010
5141,-1,17295,AR,Van Buren,2010
5143,14,203065,AR,Washington,2010
5145,-1,77076,AR,White,2010
5147,-1,7260,AR,Woodruff,2010
5149,-1,22185,AR,Yell,2010
6001,132,1510271,CA,Alameda,2010
6003,-1,1175,CA,Alpine,2010
6005,11,38091,CA,Amador,2010
6007,85,220000,CA,Butte,2010
6009,12,45578,CA,Calaveras,2010
6011,-1,21419,CA,Colusa,2010
6013,94,1049025,CA,Contra Costa,2010
6015,-1,28610,CA,Del Norte,2010
6017,43,181058,CA,El Dorado,2010
6019,104,930450,CA,Fresno,2010
6021,-1,28122,CA,Glenn,2010
6023,48,134623,CA,Humboldt,2010
6025,10,174528,CA,Imperial,2010
6027,-1,18546,CA,Inyo,2010
6029,140,839631,CA,Kern,2010
6031,14,152982,CA,Kings,2010
6033,36,64665,CA,Lake,2010
6035,12,34895,CA,Lassen,2010
6037,701,9818605,CA,Los Angeles,2010
6039,20,150865,CA,Madera,2010
6041,35,252409,CA,Marin,2010
6043,-1,18251,CA,Mariposa,2010
6045,19,87841,CA,Mendocino,2010
6047,29,255793,CA,Merced,2010
6049,-1,9686,CA,Modoc,2010
6051,-1,14202,CA,Mono,2010
6053,43,415057,CA,Monterey,2010
6055,17,136484,CA,Napa,2010
6057,14,98764,CA,Nevada,2010
6059,313,3010232,CA,Orange,2010
6061,27,348432,CA,Placer,2010
6063,-1,20007,CA,Plumas,2010
6065,255,2189641,CA,Riverside,2010
6067,216,1418788,CA,Sacramento,2010
6069,-1,55269,CA,San Benito,2010
6071,134,2035210,CA,San Bernardino,2010
6073,368,3095313,CA,San Diego,2010
6075,170,805235,CA,San Francisco,2010
6077,129,685306,CA,San Joaquin,2010
6079,40,269637,CA,San Luis Obispo,2010
6081,55,718451,CA,San Mateo,2010
6083,49,423895,CA,Santa Barbara,2010
6085,133,1781642,CA,Santa Clara,2010
6087,47,262382,CA,Santa Cruz,2010
6089,49,177223,CA,Shasta,2010
6091,-1,3240,CA,Sierra,2010
6093,13,44900,CA,Siskiyou,2010
6095,52,413344,CA,Solano,2010
6097,83,483878,CA,Sonoma,2010
6099,90,514453,CA,Stanislaus,2010
6101,18,94737,CA,Sutter,2010
6103,-1,63463,CA,Tehama,2010
6105,-1,13786,CA,Trinity,2010
6107,26,442179,CA,Tulare,2010
6109,18,55365,CA,Tuolumne,2010
6111,96,823318,CA,Ventura,2010
6113,15,200849,CA,Yolo,2010
6115,-1,72155,CA,Yuba,2010
8001,66,441603,CO,Adams,2010
8003,-1,15445,CO,Alamosa,2010
8005,82,572003,CO,Arapahoe,2010
8007,-1,12084,CO,Archuleta,2010
8009,-1,3788,CO,Baca,2010
8011,-1,6499,CO,Bent,2010
8013,23,294567,CO,Boulder,2010
8014,-1,55889,CO,Broomfield,2010
8015,-1,17809,CO,Chaffee,2010
8017,-1,1836,CO,Cheyenne,2010
8019,-1,9088,CO,Clear Creek,2010
8021,-1,8256,CO,Conejos,2010
8023,-1,3524,CO,Costilla,2010
8025,-1,5823,CO,Crowley,2010
8027,-1,4255,CO,Custer,2010
8029,-1,30952,CO,Delta,2010
8031,128,600158,CO,Denver,2010
8033,-1,2064,CO,Dolores,2010
8035,23,285465,CO,Douglas,2010
8037,-1,52197,CO,Eagle,2010
8039,-1,23086,CO,Elbert,2010
8041,79,622263,CO,El Paso,2010
8043,-1,46824,CO,Fremont,2010
8045,-1,56389,CO,Garfield,2010
8047,-1,5441,CO,Gilpin,2010
8049,-1,14843,CO,Grand,2010
8051,-1,15324,CO,Gunnison,2010
8053,-1,843,CO,Hinsdale,2010
8055,-1,6711,CO,Huerfano,2010
8057,-1,1394,CO,Jackson,2010
8059,57,534543,CO,Jefferson,2010
8061,-1,1398,CO,Kiowa,2010
8063,-1,8270,CO,Kit Carson,2010
8065,-1,7310,CO,Lake,2010
8067,-1,51334,CO,La Plata,2010
8069,40,299630,CO,Larimer,2010
8071,-1,15507,CO,Las Animas,2010
8073,-1,5467,CO,Lincoln,2010
8075,-1,22709,CO,Logan,2010
8077,22,146723,CO,Mesa,2010
8079,-1,712,CO,Mineral,2010
8081,-1,13795,CO,Moffat,2010
8083,-1,25535,CO,Montezuma,2010
8085,-1,41276,CO,Montrose,2010
8087,-1,28159,CO,Morgan,2010
8089,-1,18831,CO,Otero,2010
8091,-1,4436,CO,Ouray,2010
8093,-1,16206,CO,Park,2010
8095,-1,4442,CO,Phillips,2010
8097,-1,17148,CO,Pitkin,2010
8099,-1,12551,CO,Prowers,2010
8101,23,159063,CO,Pueblo,2010
8103,-1,6666,CO,Rio Blanco,2010
8105,-1,11982,CO,Rio Grande,2010
8107,-1,23509,CO,Routt,2010
8109,-1,6108,CO,Saguache,2010
8111,-1,699,CO,San Juan,2010
8113,-1,7359,CO,San Miguel,2010
8115,-1,2379,CO,Sedgwick,2010
8117,-1,27994,CO,Summit,2010
8119,-1,23350,CO,Teller,2010
8121,-1,4814,CO,Washington,2010
8123,28,252825,CO,Weld,2010
8125,-1,10043,CO,Yuma,2010
9001,61,916829,CT,Fairfield,2010
9003,84,894014,CT,Hartford,2010
9005,21,189927,CT,Litchfield,2010
9007,26,165676,CT,Middlesex,2010
9009,116,862477,CT,New Haven,2010
9011,31,274055,CT,New London,2010
9013,-1,152691,CT,Tolland,2010
9015,18,118428,CT,Windham,2010
10001,27,162310,DE,Kent,2010
10003,84,538479,DE,New Castle,2010
10005,34,197145,DE,Sussex,2010
11001,78,601723,DC,District of C,2010
12001,25,247336,FL,Alachua,2010
12003,-1,27115,FL,Baker,2010
12005,27,168852,FL,Bay,2010
12007,-1,28520,FL,Bradford,2010
12009,137,543376,FL,Brevard,2010
12011,262,1748066,FL,Broward,2010
12013,-1,14625,FL,Calhoun,2010
12015,11,159978,FL,Charlotte,2010
12017,34,141236,FL,Citrus,2010
12019,26,190865,FL,Clay,2010
12021,45,321520,FL,Collier,2010
12023,18,67531,FL,Columbia,2010
12027,-1,34862,FL,DeSoto,2010
12029,-1,16422,FL,Dixie,2010
12031,149,864263,FL,Duval,2010
12033,34,297619,FL,Escambia,2010
12035,13,95696,FL,Flagler,2010
12037,-1,11549,FL,Franklin,2010
12039,-1,46389,FL,Gadsden,2010
12041,-1,16939,FL,Gilchrist,2010
12043,-1,12884,FL,Glades,2010
12045,-1,15863,FL,Gulf,2010
12047,-1,14799,FL,Hamilton,2010
12049,-1,27731,FL,Hardee,2010
12051,-1,39140,FL,Hendry,2010
12053,57,172778,FL,Hernando,2010
12055,13,98786,FL,Highlands,2010
12057,264,1229226,FL,Hillsborough,2010
12059,-1,19927,FL,Holmes,2010
12061,22,138028,FL,Indian River,2010
12063,-1,49746,FL,Jackson,2010
12065,-1,14761,FL,Jefferson,2010
12067,-1,8870,FL,Lafayette,2010
12069,39,297052,FL,Lake,2010
12071,107,618754,FL,Lee,2010
12073,13,275487,FL,Leon,2010
12075,11,40801,FL,Levy,2010
12077,-1,8365,FL,Liberty,2010
12079,-1,19224,FL,Madison,2010
12081,78,322833,FL,Manatee,2010
12083,59,331298,FL,Marion,2010
12085,22,146318,FL,Martin,2010
12086,98,2496435,FL,Miami-Dade,2010
12087,18,73090,FL,Monroe,2010
12089,16,73314,FL,Nassau,2010
12091,19,180822,FL,Okaloosa,2010
12093,-1,39996,FL,Okeechobee,2010
12095,156,1145956,FL,Orange,2010
12097,27,268685,FL,Osceola,2010
12099,238,1320134,FL,Palm Beach,2010
12101,177,464697,FL,Pasco,2010
12103,284,916542,FL,Pinellas,2010
12105,95,602095,FL,Polk,2010
12107,23,74364,FL,Putnam,2010
12109,22,190039,FL,St. Johns,2010
12111,54,277789,FL,St. Lucie,2010
12113,23,151372,FL,Santa Rosa,2010
12115,83,379448,FL,Sarasota,2010
12117,71,422718,FL,Seminole,2010
12119,-1,93420,FL,Sumter,2010
12121,-1,41551,FL,Suwannee,2010
12123,-1,22570,FL,Taylor,2010
12125,-1,15535,FL,Union,2010
12127,112,494593,FL,Volusia,2010
12129,-1,30776,FL,Wakulla,2010
12131,-1,55043,FL,Walton,2010
12133,-1,24896,FL,Washington,2010
13001,-1,18236,GA,Appling,2010
13003,-1,8375,GA,Atkinson,2010
13005,-1,11096,GA,Bacon,2010
13007,-1,3451,GA,Baker,2010
13009,-1,45720,GA,Baldwin,2010
13011,-1,18395,GA,Banks,2010
13013,13,69367,GA,Barrow,2010
13015,22,100157,GA,Bartow,2010
13017,-1,17634,GA,Ben Hill,2010
13019,-1,19286,GA,Berrien,2010
13021,14,155547,GA,Bibb,2010
13023,-1,13063,GA,Bleckley,2010
13025,-1,18411,GA,Brantley,2010
13027,-1,16243,GA,Brooks,2010
13029,-1,30233,GA,Bryan,2010
13031,-1,70217,GA,Bulloch,2010
13033,-1,23316,GA,Burke,2010
13035,-1,23655,GA,Butts,2010
13037,-1,6694,GA,Calhoun,2010
13039,-1,50513,GA,Camden,2010
13043,-1,10998,GA,Candler,2010
13045,19,110527,GA,Carroll,2010
13047,13,63942,GA,Catoosa,2010
13049,-1,12171,GA,Charlton,2010
13051,26,265128,GA,Chatham,2010
13053,-1,11267,GA,Chattahoochee,2010
13055,-1,26015,GA,Chattooga,2010
13057,26,214346,GA,Cherokee,2010
13059,-1,116714,GA,Clarke,2010
13061,-1,3183,GA,Clay,2010
13063,20,259424,GA,Clayton,2010
13065,-1,6798,GA,Clinch,2010
13067,60,688078,GA,Cobb,2010
13069,-1,42356,GA,Coffee,2010
13071,-1,45498,GA,Colquitt,2010
13073,15,124053,GA,Columbia,2010
13075,-1,17212,GA,Cook,2010
13077,-1,127317,GA,Coweta,2010
13079,-1,12630,GA,Crawford,2010
13081,-1,23439,GA,Crisp,2010
13083,-1,16633,GA,Dade,2010
13085,-1,22330,GA,Dawson,2010
13087,-1,27842,GA,Decatur,2010
13089,43,691893,GA,DeKalb,2010
13091,-1,21796,GA,Dodge,2010
13093,-1,14918,GA,Dooly,2010
13095,-1,94565,GA,Dougherty,2010
13097,15,132403,GA,Douglas,2010
13099,-1,11008,GA,Early,2010
13101,-1,4034,GA,Echols,2010
13103,-1,52250,GA,Effingham,2010
13105,-1,20166,GA,Elbert,2010
13107,-1,22598,GA,Emanuel,2010
13109,-1,11000,GA,Evans,2010
13111,11,23682,GA,Fannin,2010
13113,-1,106567,GA,Fayette,2010
13115,21,96317,GA,Floyd,2010
13117,16,175511,GA,Forsyth,2010
13119,-1,22084,GA,Franklin,2010
13121,110,920581,GA,Fulton,2010
13123,-1,28292,GA,Gilmer,2010
13125,-1,3082,GA,Glascock,2010
13127,-1,79626,GA,Glynn,2010
13129,-1,55186,GA,Gordon,2010
13131,-1,25011,GA,Grady,2010
13133,-1,15994,GA,Greene,2010
13135,60,805321,GA,Gwinnett,2010
13137,10,43041,GA,Habersham,2010
13139,24,179684,GA,Hall,2010
13141,-1,9429,GA,Hancock,2010
13143,14,28780,GA,Haralson,2010
13145,-1,32024,GA,Harris,2010
13147,-1,25213,GA,Hart,2010
13149,-1,11834,GA,Heard,2010
13151,28,203922,GA,Henry,2010
13153,16,139900,GA,Houston,2010
13155,-1,9538,GA,Irwin,2010
13157,12,60485,GA,Jackson,2010
13159,-1,13900,GA,Jasper,2010
13161,-1,15068,GA,Jeff Davis,2010
13163,-1,16930,GA,Jefferson,2010
13165,-1,8340,GA,Jenkins,2010
13167,-1,9980,GA,Johnson,2010
13169,-1,28669,GA,Jones,2010
13171,-1,18317,GA,Lamar,2010
13173,-1,10078,GA,Lanier,2010
13175,-1,48434,GA,Laurens,2010
13177,-1,28298,GA,Lee,2010
13179,-1,63453,GA,Liberty,2010
13181,-1,7996,GA,Lincoln,2010
13183,-1,14464,GA,Long,2010
13185,-1,109233,GA,Lowndes,2010
13187,-1,29966,GA,Lumpkin,2010
13189,-1,21875,GA,McDuffie,2010
13191,-1,14333,GA,McIntosh,2010
13193,-1,14740,GA,Macon,2010
13195,-1,28120,GA,Madison,2010
13197,-1,8742,GA,Marion,2010
13199,-1,21992,GA,Meriwether,2010
13201,-1,6125,GA,Miller,2010
13205,-1,23498,GA,Mitchell,2010
13207,-1,26424,GA,Monroe,2010
13209,-1,9123,GA,Montgomery,2010
13211,-1,17868,GA,Morgan,2010
13213,10,39628,GA,Murray,2010
13215,27,189885,GA,Muscogee,2010
13217,-1,99958,GA,Newton,2010
13219,-1,32808,GA,Oconee,2010
13221,-1,14899,GA,Oglethorpe,2010
13223,35,142324,GA,Paulding,2010
13225,-1,27695,GA,Peach,2010
13227,-1,29431,GA,Pickens,2010
13229,-1,18758,GA,Pierce,2010
13231,-1,17869,GA,Pike,2010
13233,11,41475,GA,Polk,2010
13235,-1,12010,GA,Pulaski,2010
13237,-1,21218,GA,Putnam,2010
13239,-1,2513,GA,Quitman,2010
13241,-1,16276,GA,Rabun,2010
13243,-1,7719,GA,Randolph,2010
13245,39,200549,GA,Richmond,2010
13247,-1,85215,GA,Rockdale,2010
13249,-1,5010,GA,Schley,2010
13251,-1,14593,GA,Screven,2010
13253,-1,8729,GA,Seminole,2010
13255,-1,64073,GA,Spalding,2010
13257,-1,26175,GA,Stephens,2010
13259,-1,6058,GA,Stewart,2010
13261,-1,32819,GA,Sumter,2010
13263,-1,6865,GA,Talbot,2010
13265,-1,1717,GA,Taliaferro,2010
13267,-1,25520,GA,Tattnall,2010
13269,-1,8906,GA,Taylor,2010
13271,-1,16500,GA,Telfair,2010
13273,-1,9315,GA,Terrell,2010
13275,-1,44720,GA,Thomas,2010
13277,-1,40118,GA,Tift,2010
13279,-1,27223,GA,Toombs,2010
13281,-1,10471,GA,Towns,2010
13283,-1,6885,GA,Treutlen,2010
13285,-1,67044,GA,Troup,2010
13287,-1,8930,GA,Turner,2010
13289,-1,9023,GA,Twiggs,2010
13291,-1,21356,GA,Union,2010
13293,-1,27153,GA,Upson,2010
13295,10,68756,GA,Walker,2010
13297,11,83768,GA,Walton,2010
13299,-1,36312,GA,Ware,2010
13301,-1,5834,GA,Warren,2010
13303,-1,21187,GA,Washington,2010
13305,-1,30099,GA,Wayne,2010
13307,-1,2799,GA,Webster,2010
13309,-1,7421,GA,Wheeler,2010
13311,-1,27144,GA,White,2010
13313,14,102599,GA,Whitfield,2010
13315,-1,9255,GA,Wilcox,2010
13317,-1,10593,GA,Wilkes,2010
13319,-1,9563,GA,Wilkinson,2010
13321,-1,21679,GA,Worth,2010
15001,19,185079,HI,Hawaii,2010
15003,108,953207,HI,Honolulu,2010
15005,-1,90,HI,Kalawao,2010
15007,-1,67091,HI,Kauai,2010
15009,20,154834,HI,Maui,2010
16001,47,392365,ID,Ada,2010
16003,-1,3976,ID,Adams,2010
16005,13,82839,ID,Bannock,2010
16007,-1,5986,ID,Bear Lake,2010
16009,-1,9285,ID,Benewah,2010
16011,-1,45607,ID,Bingham,2010
16013,-1,21376,ID,Blaine,2010
16015,-1,7028,ID,Boise,2010
16017,-1,40877,ID,Bonner,2010
16019,19,104234,ID,Bonneville,2010
16021,-1,10972,ID,Boundary,2010
16023,-1,2891,ID,Butte,2010
16025,-1,1117,ID,Camas,2010
16027,20,188923,ID,Canyon,2010
16029,-1,6963,ID,Caribou,2010
16031,-1,22952,ID,Cassia,2010
16033,-1,982,ID,Clark,2010
16035,-1,8761,ID,Clearwater,2010
16037,-1,4368,ID,Custer,2010
16039,-1,27038,ID,Elmore,2010
16041,-1,12786,ID,Franklin,2010
16043,-1,13242,ID,Fremont,2010
16045,-1,16719,ID,Gem,2010
16047,-1,15464,ID,Gooding,2010
16049,-1,16267,ID,Idaho,2010
16051,-1,26140,ID,Jefferson,2010
16053,-1,22374,ID,Jerome,2010
16055,13,138494,ID,Kootenai,2010
16057,-1,37244,ID,Latah,2010
16059,-1,7936,ID,Lemhi,2010
16061,-1,3821,ID,Lewis,2010
16063,-1,5208,ID,Lincoln,2010
16065,-1,37536,ID,Madison,2010
16067,-1,20069,ID,Minidoka,2010
16069,-1,39265,ID,Nez Perce,2010
16071,-1,4286,ID,Oneida,2010
16073,-1,11526,ID,Owyhee,2010
16075,-1,22623,ID,Payette,2010
16077,-1,7817,ID,Power,2010
16079,-1,12765,ID,Shoshone,2010
16081,-1,10170,ID,Teton,2010
16083,15,77230,ID,Twin Falls,2010
16085,-1,9862,ID,Valley,2010
16087,-1,10198,ID,Washington,2010
17001,-1,67103,IL,Adams,2010
17003,-1,8238,IL,Alexander,2010
17005,-1,17768,IL,Bond,2010
17007,-1,54165,IL,Boone,2010
17009,-1,6937,IL,Brown,2010
17011,-1,34978,IL,Bureau,2010
17013,-1,5089,IL,Calhoun,2010
17015,-1,15387,IL,Carroll,2010
17017,-1,13642,IL,Cass,2010
17019,14,201081,IL,Champaign,2010
17021,-1,34800,IL,Christian,2010
17023,-1,16335,IL,Clark,2010
17025,-1,13815,IL,Clay,2010
17027,-1,37762,IL,Clinton,2010
17029,-1,53873,IL,Coles,2010
17031,488,5194675,IL,Cook,2010
17033,-1,19817,IL,Crawford,2010
17035,-1,11048,IL,Cumberland,2010
17037,-1,105160,IL,DeKalb,2010
17039,-1,16561,IL,De Witt,2010
17041,-1,19980,IL,Douglas,2010
17043,75,916924,IL,DuPage,2010
17045,-1,18576,IL,Edgar,2010
17047,-1,6721,IL,Edwards,2010
17049,-1,34242,IL,Effingham,2010
17051,-1,22140,IL,Fayette,2010
17053,-1,14081,IL,Ford,2010
17055,10,39561,IL,Franklin,2010
17057,-1,37069,IL,Fulton,2010
